monat;SPIEGEL_avg_words;SPIEGEL_avg_chars;STERN_avg_words;STERN_avg_chars;SPIEGEL_anzahl;STERN_anzahl;monat_dt
2002-05;620.9426229508197;4378.088114754099;466.4074074074074;3284.6784101174344;488;1107;2002-05-01
2002-06;638.1281618887015;4483.883642495784;420.9570405727924;3011.398568019093;593;419;2002-06-01
2002-07;623.8199152542373;4415.152542372882;446.94368932038833;3195.687378640777;472;515;2002-07-01
2002-08;620.6330472103004;4369.972103004292;449.30957230142565;3210.8309572301428;466;491;2002-08-01
2002-09;655.8787878787879;4588.171122994652;437.13272311212813;3078.2105263157896;561;437;2002-09-01
2002-10;633.3006396588486;4448.675906183369;490.43487858719647;3515.626931567329;469;453;2002-10-01
2002-11;642.56570155902;4497.412026726058;491.8338028169014;3485.4281690140847;449;355;2002-11-01
2002-12;611.3299145299145;4306.798290598291;483.4491362763915;3446.274472168906;585;521;2002-12-01
2003-01;615.2713347921225;4329.048140043764;455.5410764872521;3279.0396600566573;457;706;2003-01-01
2003-02;626.6989247311828;4406.52329749104;512.8507462686567;3696.0407055630935;558;737;2003-02-01
2003-03;618.9765957446808;4357.114893617021;484.4721941354904;3521.006066734075;470;989;2003-03-01
2003-04;604.6541850220265;4252.286343612334;519.480459770115;3738.9310344827586;454;870;2003-04-01
2003-05;642.7912844036697;4528.816513761468;494.2134570765661;3549.705336426914;436;862;2003-05-01
2003-06;637.8285198555957;4465.637184115523;495.5854503464203;3578.852193995381;554;866;2003-06-01
2003-07;643.3035294117647;4507.145882352941;517.0457746478874;3685.8521126760565;425;852;2003-07-01
2003-08;679.8367729831144;4759.718574108818;495.6002372479241;3543.2633451957295;533;843;2003-08-01
2003-09;658.1640449438203;4608.004494382022;502.95541401273886;3595.7420382165606;445;942;2003-09-01
2003-10;615.5492662473795;4316.067085953879;522.5900423728814;3712.9353813559323;477;944;2003-10-01
2003-11;611.1361344537816;4299.842016806722;540.1981981981982;3862.2454954954956;595;888;2003-11-01
2003-12;579.2823779193205;4084.8407643312103;546.8222698072805;3909.4357601713064;471;934;2003-12-01
2004-01;611.234762979684;4311.758465011287;500.61736334405145;3609.834941050375;443;933;2004-01-01
2004-02;613.6448763250884;4297.275618374559;552.2965909090909;3945.1454545454544;566;880;2004-02-01
2004-03;642.0434782608696;4543.902173913043;532.582264957265;3793.1944444444443;460;936;2004-03-01
2004-04;606.6026200873363;4268.5502183406115;537.1851441241685;3848.9124168514413;458;902;2004-04-01
2004-05;641.417406749556;4480.666074600355;545.6365524402908;3895.03738317757;563;963;2004-05-01
2004-06;640.1206896551724;4453.614224137931;572.2034830430797;4055.921173235564;464;1091;2004-06-01
2004-07;642.5916473317866;4509.392111368909;510.9778761061947;3647.5433628318583;431;1130;2004-07-01
2004-08;628.7317518248175;4399.655109489051;504.8706563706564;3618.3059845559847;548;1036;2004-08-01
2004-09;615.9076576576576;4327.20045045045;590.5039761431411;4151.531809145129;444;1006;2004-09-01
2004-10;651.0550774526678;4555.142857142857;538.2066590126292;3829.755453501722;581;871;2004-10-01
2004-11;636.3533333333334;4467.406666666667;514.1973684210526;3680.1458333333335;450;912;2004-11-01
2004-12;642.2718894009216;4481.707373271889;520.2355889724311;3708.3609022556393;434;798;2004-12-01
2005-01;642.9871794871794;4512.6611721611725;512.5599051008304;3640.6073546856464;546;843;2005-01-01
2005-02;703.7270588235294;4944.957647058824;508.5530864197531;3656.0876543209874;425;810;2005-02-01
2005-03;616.167714884696;4412.014675052411;566.5578300921187;4028.119754350051;477;977;2005-03-01
2005-04;612.3875278396437;4362.910913140312;495.38302073050346;3529.026653504442;449;1013;2005-04-01
2005-05;661.25678119349;4657.0813743218805;518.807329842932;3706.629319371728;553;955;2005-05-01
2005-06;665.9886363636364;4698.497727272727;516.1748099891422;3685.4201954397395;440;921;2005-06-01
2005-07;666.3644688644689;4672.923076923077;522.9710144927536;3735.5719063545152;546;897;2005-07-01
2005-08;681.9429928741092;4780.824228028504;557.956572769953;3963.455399061033;421;852;2005-08-01
2005-09;714.3022813688212;4961.914448669201;554.3225806451613;3940.3709677419356;526;868;2005-09-01
2005-10;636.541755888651;4456.995717344754;535.5304347826087;3822.695652173913;467;1035;2005-10-01
2005-11;664.5112612612612;4675.738738738739;525.514619883041;3727.3583959899747;444;1197;2005-11-01
2005-12;661.5209713024283;4635.554083885209;526.6125356125356;3743.874643874644;453;1053;2005-12-01
2006-01;655.6062271062272;4623.677655677656;520.5767946577629;3710.47245409015;546;1198;2006-01-01
2006-02;675.3529411764706;4719.644705882353;531.1277777777777;3786.15;425;1080;2006-02-01
2006-03;639.2147651006711;4475.082774049217;541.0822041553749;3839.3062330623306;447;1107;2006-03-01
2006-04;669.5280898876405;4677.262172284644;536.3055276381909;3802.9396984924624;534;995;2006-04-01
2006-05;641.3513513513514;4500.995495495496;549.4118207816969;3898.9656816015254;444;1049;2006-05-01
2006-06;680.7674943566591;4735.022573363432;521.5481548154816;3693.80198019802;443;1111;2006-06-01
2006-07;636.8378378378378;4479.542342342343;535.0729653882133;3788.926099158092;555;1069;2006-07-01
2006-08;660.1831325301205;4600.73734939759;531.424013434089;3779.092359361881;415;1191;2006-08-01
2006-09;679.4325581395349;4754.537209302325;524.0668693009119;3722.031155015198;430;1316;2006-09-01
2006-10;688.8752228163993;4815.926916221034;544.0235964198536;3854.288039056143;561;1229;2006-10-01
2006-11;649.80174291939;4557.418300653595;549.6110223642172;3881.473642172524;459;1252;2006-11-01
2006-12;650.7368421052631;4549.566243194193;609.4427412082957;4290.908926961226;551;1109;2006-12-01
2007-01;651.5646551724138;4554.012931034483;534.9055183946489;3784.1964882943143;464;1196;2007-01-01
2007-02;690.4557823129252;4849.696145124716;523.5127986348123;3686.9931740614334;441;1172;2007-02-01
2007-03;658.6905829596412;4606.168161434977;563.1707516339869;3987.0833333333335;446;1224;2007-03-01
2007-04;652.6126126126126;4547.272072072072;578.1781888997078;4055.7039922103213;555;1027;2007-04-01
2007-05;643.8505494505495;4494.221978021978;599.1017576318224;4201.6355226642;455;1081;2007-05-01
2007-06;657.2641083521445;4604.444695259594;602.0819209039548;4233.351224105461;443;1062;2007-06-01
2007-07;668.4222222222222;4649.424074074074;586.9320036264733;4134.078875793291;540;1103;2007-07-01
2007-08;662.7585421412301;4621.592255125285;505.9431072210066;3568.3129102844637;439;1371;2007-08-01
2007-09;660.9584055459272;4611.2270363951475;600.735248447205;4214.135093167702;577;1288;2007-09-01
2007-10;689.0132450331126;4786.342163355408;619.6595394736842;4346.330592105263;453;1216;2007-10-01
2007-11;626.0808510638298;4370.023404255319;598.7755875663381;4212.432145564821;470;1319;2007-11-01
2007-12;645.3111111111111;4489.054700854701;583.0883333333334;4108.7375;585;1200;2007-12-01
2008-01;661.35;4607.218181818182;611.4271323035595;4286.965077233042;440;1489;2008-01-01
2008-02;653.4379232505644;4527.10835214447;600.6053571428571;4212.591666666666;443;1680;2008-02-01
2008-03;680.3815789473684;4724.063909774436;636.7153787299159;4483.960979342005;532;1307;2008-03-01
2008-04;661.6595744680851;4633.647754137116;626.2686366689053;4389.488247145736;423;1489;2008-04-01
2008-05;726.2087378640776;5044.208737864078;624.0899031811895;4361.249654218534;412;1446;2008-05-01
2008-06;714.2194174757282;4969.176699029126;584.8387096774194;4093.264150943396;515;1643;2008-06-01
2008-07;707.502427184466;4922.325242718447;564.0693825588797;3971.038192234246;412;1571;2008-07-01
2008-08;756.5071574642127;5235.42126789366;586.5632603406326;4127.9726277372265;489;1644;2008-08-01
2008-09;715.0278481012658;4949.53417721519;593.9816919191919;4182.731691919192;395;1584;2008-09-01
2008-10;677.2864077669902;4716.3179611650485;562.4565937707091;3955.234592445328;412;1509;2008-10-01
2008-11;737.4344262295082;5123.002049180328;514.8180124223602;3625.566459627329;488;1610;2008-11-01
2008-12;707.7066326530612;4935.413265306122;525.9565217391304;3709.377049180328;392;1403;2008-12-01
2009-01;711.1218274111675;4928.5609137055835;513.0398671096345;3611.975415282392;394;1505;2009-01-01
2009-02;726.091811414392;5068.610421836228;529.2343976777939;3731.8149492017415;403;1378;2009-02-01
2009-03;765.1877637130801;5303.533755274261;541.227302416721;3802.402351404311;474;1531;2009-03-01
2009-04;726.2260638297872;5059.83244680851;547.1658144631118;3845.6771365960553;376;1369;2009-04-01
2009-05;697.5666666666667;4849.154901960785;551.6428571428571;3874.6113801452784;510;826;2009-05-01
2009-06;671.8365384615385;4668.4254807692305;527.709120788825;3729.089564502876;416;1217;2009-06-01
2009-07;689.6228287841191;4803.188585607941;536.105623100304;3789.0281155015196;403;1316;2009-07-01
2009-08;728.0408163265306;5042.677551020408;490.5076427996782;3458.4658085277556;490;1243;2009-08-01
2009-09;728.0530303030303;5026.040404040404;459.57242447714947;3252.285050348567;396;1291;2009-09-01
2009-10;699.5979899497487;4851.180904522613;444.55651595744683;3171.3583776595747;398;1504;2009-10-01
2009-11;727.1149193548387;5067.423387096775;416.3742550655542;2975.4839094159715;496;1678;2009-11-01
2009-12;747.642673521851;5180.570694087403;406.91166321601105;2912.135265700483;389;1449;2009-12-01
2010-01;;;394.25155455059354;2826.677218767665;0;1769;2010-01-01
2010-02;;;401.9429292929293;2880.8742424242423;0;1980;2010-02-01
2010-03;;;404.682205289108;2917.7113402061855;0;2231;2010-03-01
2010-04;;;434.0383064516129;3110.858366935484;0;1984;2010-04-01
2010-05;;;421.77457539886774;3007.412249099331;0;1943;2010-05-01
2010-06;;;426.4683168316832;3037.9797029702972;0;2020;2010-06-01
2010-07;;;420.20406038521605;2995.098386257158;0;1921;2010-07-01
2010-08;;;404.02258726899385;2893.9558521560575;0;1948;2010-08-01
2010-09;;;425.8994974874372;3031.7141959798996;0;1592;2010-09-01
2010-10;;;426.34615384615387;3047.737980769231;0;1664;2010-10-01
2010-11;;;409.3849878934625;2932.180387409201;0;1652;2010-11-01
2010-12;;;407.14866863905326;2918.6531065088757;0;1352;2010-12-01
2011-01;;;434.3503144654088;3092.0798742138363;0;1590;2011-01-01
2011-02;;;443.19649122807016;3159.7473684210527;0;1425;2011-02-01
2011-03;;;462.96846011131726;3322.0927643784785;0;1617;2011-03-01
2011-04;;;426.22527832351017;3040.3163064833007;0;1527;2011-04-01
2011-05;;;434.57475083056477;3086.6611295681064;0;1505;2011-05-01
2011-06;;;423.25965177895534;3023.3065859197577;0;1321;2011-06-01
2011-07;;;420.40255754475703;2975.1268542199487;0;1955;2011-07-01
2011-08;;;453.2242453282223;3175.7565884044084;0;2087;2011-08-01
2011-09;;;461.297153883261;3236.3449107573565;0;2073;2011-09-01
2011-10;;;447.5587954110899;3146.980879541109;0;2092;2011-10-01
2011-11;;;466.52620967741933;3291.8518145161293;0;1984;2011-11-01
2011-12;;;433.7794285714286;3057.8674285714287;0;1750;2011-12-01
2012-01;;;445.20775347912524;3132.8986083499008;0;2012;2012-01-01
2012-02;;;469.032650802435;3296.6104039845045;0;1807;2012-02-01
2012-03;;;462.26094182825483;3236.6520775623267;0;1805;2012-03-01
2012-04;;;460.1802015411974;3223.1707172495553;0;1687;2012-04-01
2012-05;;;460.5959651035987;3235.168484187568;0;1834;2012-05-01
2012-06;;;457.54833984375;3222.89794921875;0;2048;2012-06-01
2012-07;;;418.24943566591423;2986.0643340857787;0;1772;2012-07-01
2012-08;;;402.7949454336588;2867.746697300402;0;1741;2012-08-01
2012-09;;;414.4698795180723;2947.5682730923695;0;1494;2012-09-01
2012-10;;;398.73929236499066;2827.504034761018;0;1611;2012-10-01
2012-11;;;400.2066792690611;2854.0088216761183;0;1587;2012-11-01
2012-12;;;369.0193164933135;2630.190936106984;0;1346;2012-12-01
2013-01;;;387.5716845878136;2774.3434886499404;0;1674;2013-01-01
2013-02;;;385.41745730550286;2748.6995572422516;0;1581;2013-02-01
2013-03;;;392.0608146873207;2787.617900172117;0;1743;2013-03-01
2013-04;;;360.9188107489994;2578.5042881646655;0;1749;2013-04-01
2013-05;;;360.02170188463737;2565.615648201028;0;1751;2013-05-01
2013-06;;;406.6368491321762;2895.501335113485;0;1498;2013-06-01
2013-07;;;389.5696614583333;2765.84765625;0;1536;2013-07-01
2013-08;;;387.8067463106114;2743.092059030218;0;1423;2013-08-01
2013-09;;;394.7816750178955;2777.659985683608;0;1397;2013-09-01
2013-10;;;388.3602771362587;2732.6020015396457;0;1299;2013-10-01
2013-11;;;396.60727611940297;2778.6921641791046;0;1072;2013-11-01
2013-12;;;414.0530303030303;2905.7261904761904;0;924;2013-12-01
2014-01;;;373.6196660482375;2640.0343228200372;0;1078;2014-01-01
2014-02;;;420.19727891156464;2946.2151360544217;0;1176;2014-02-01
2014-03;;;464.3829787234043;3247.6910638297873;0;1175;2014-03-01
2014-04;;;420.1525423728813;2932.9601694915254;0;1180;2014-04-01
2014-05;;;396.4502435629784;2771.025748086291;0;1437;2014-05-01
2014-06;;;390.5018404907975;2735.4803680981595;0;1630;2014-06-01
2014-07;;;389.97344632768363;2755.2276836158194;0;1770;2014-07-01
2014-08;;;371.1408706166868;2621.5308343409915;0;1654;2014-08-01
2014-09;;;400.8173636844891;2817.5929062996292;0;1889;2014-09-01
2014-10;;;388.42522432701895;2729.443170488534;0;2006;2014-10-01
2014-11;;;380.86192684183413;2663.270994332818;0;1941;2014-11-01
2014-12;;;365.0183333333333;2555.1966666666667;0;1800;2014-12-01
2015-01;;;385.802780638517;2712.7729145211124;0;1942;2015-01-01
2015-02;;;389.53747203579417;2740.657158836689;0;1788;2015-02-01
2015-03;;;388.4695340501792;2725.4761904761904;0;1953;2015-03-01
2015-04;;;383.2132701421801;2673.0683818551115;0;1477;2015-04-01
2015-05;;;400.1491620111732;2785.2832402234635;0;1790;2015-05-01
2015-06;;;395.7712305025997;2767.9670710571922;0;1731;2015-06-01
2015-07;;;397.7841606246514;2791.06525376464;0;1793;2015-07-01
2015-08;;;386.64136413641364;2703.7359735973596;0;1818;2015-08-01
2015-09;;;420.4345205479452;2958.344109589041;0;1825;2015-09-01
2015-10;;;394.29857819905214;2761.3802001053186;0;1899;2015-10-01
2015-11;;;394.8923900118906;2767.5148632580263;0;1682;2015-11-01
2015-12;;;409.5178197064989;2855.0279524807825;0;1431;2015-12-01
2016-01;;;393.1169658367111;2748.123914302258;0;1727;2016-01-01
2016-02;;;389.04072398190044;2702.239172592114;0;1547;2016-02-01
2016-03;;;373.7103274559194;2585.9452141057936;0;1588;2016-03-01
2016-04;;;357.6397099832683;2484.075850529838;0;1793;2016-04-01
2016-05;;;379.40602950609366;2629.2681205901217;0;1559;2016-05-01
2016-06;;;431.15518311607696;2986.603351955307;0;1611;2016-06-01
2016-07;;;478.5677233429395;3340.7968299711815;0;1388;2016-07-01
2016-08;;;471.63722627737224;3287.351094890511;0;1370;2016-08-01
2016-09;;;490.7176386913229;3399.9452347083925;0;1406;2016-09-01
2016-10;;;482.0674486803519;3340.615835777126;0;1364;2016-10-01
2016-11;;;492.10952689565784;3426.51911860013;0;1543;2016-11-01
2016-12;;;499.51530993278567;3497.2942494398803;0;1339;2016-12-01
2017-01;;;472.6020910209102;3309.80319803198;0;1626;2017-01-01
2017-02;;;486.0049786628734;3399.1294452347083;0;1406;2017-02-01
2017-03;;;509.25015142337975;3563.512416717141;0;1651;2017-03-01
2017-04;;;510.81620149761744;3558.241660993873;0;1469;2017-04-01
2017-05;;;519.5960624575696;3620.1031907671418;0;1473;2017-05-01
2017-06;;;515.7232704402516;3599.024458420685;0;1431;2017-06-01
2017-07;;;511.5446985446985;3592.3153153153153;0;1443;2017-07-01
2017-08;;;512.0014357501794;3579.983488872936;0;1393;2017-08-01
2017-09;;;568.5614285714286;3985.197142857143;0;1400;2017-09-01
2017-10;;;551.241461477363;3856.41461477363;0;1259;2017-10-01
2017-11;;;523.1461295418642;3665.3349131121645;0;1266;2017-11-01
2017-12;;;599.4866310160428;4205.8395721925135;0;1122;2017-12-01
2018-01;;;560.1477501678979;3931.860308932169;0;1489;2018-01-01
2018-02;;;570.0075642965204;3994.5408472012105;0;1322;2018-02-01
2018-03;;;454.3336145086461;3155.0362716153522;0;2371;2018-03-01
2018-04;;;476.44989604989604;3305.42079002079;0;2405;2018-04-01
2018-05;;;458.91417591801877;3174.6524338172503;0;2342;2018-05-01
2018-06;;;453.5736331569665;3137.0930335097;0;2268;2018-06-01
2018-07;;;468.5004625346901;3246.3464384828862;0;2162;2018-07-01
2018-08;;;437.93336314847943;3028.7526833631487;0;2236;2018-08-01
2018-09;;;462.4487238979118;3204.995823665893;0;2155;2018-09-01
2018-10;;;469.6776375112714;3248.0698827772767;0;2218;2018-10-01
2018-11;;;459.85459533607684;3181.8925468678553;0;2187;2018-11-01
2018-12;;;465.00329489291596;3225.712246018671;0;1821;2018-12-01
2019-01;;;468.38807260155573;3240.201382886776;0;2314;2019-01-01
2019-02;;;488.0937193326791;3378.03532875368;0;2038;2019-02-01
2019-03;;;471.6713508612874;3274.0185856754306;0;2206;2019-03-01
2019-04;;;464.24261201143946;3216.4094375595805;0;2098;2019-04-01
2019-05;;;464.0270509977827;3217.4838137472284;0;2255;2019-05-01
2019-06;;;454.1493296347665;3165.7762367082755;0;2163;2019-06-01
2019-07;;;464.19959016393443;3232.986475409836;0;2440;2019-07-01
2019-08;;;484.81431670281995;3371.1015184381777;0;2305;2019-08-01
2019-09;;;492.5279341706366;3433.977479428324;0;2309;2019-09-01
2019-10;;;463.5602953240361;3232.383100902379;0;2438;2019-10-01
2019-11;;;430.4499788940481;2998.115238497256;0;2369;2019-11-01
2019-12;;;445.07946096654274;3117.1496282527883;0;2152;2019-12-01
2020-01;;;461.1888085268367;3216.8484963837077;0;2627;2020-01-01
2020-02;;;488.1703117729176;3417.0139599813865;0;2149;2020-02-01
2020-03;;;465.82807902480033;3266.20386717108;0;2379;2020-03-01
2020-04;;;394.87708719851577;2751.7152133580703;0;2156;2020-04-01
2020-05;;;402.18775326429534;2808.119315623593;0;2221;2020-05-01
2020-06;;;438.91415525114155;3100.6054794520546;0;2190;2020-06-01
2020-07;;;432.6458072590738;3046.633291614518;0;2397;2020-07-01
2020-08;;;453.7435789473684;3181.441263157895;0;2375;2020-08-01
2020-09;;;472.23908248786944;3313.3387737097487;0;2267;2020-09-01
2020-10;;;463.6890370987912;3261.3455606502707;0;2399;2020-10-01
2020-11;;;442.48976926425775;3100.235524597301;0;2297;2020-11-01
2020-12;;;442.4373259052925;3098.5571030640667;0;2154;2020-12-01
2021-01;;;442.2903357903358;3101.2010647010648;0;2442;2021-01-01
2021-02;;;450.7494710114262;3161.869234024545;0;2363;2021-02-01
2021-03;;;446.27814060699194;3138.5178640030736;0;2603;2021-03-01
2021-04;;;422.5259287925697;2969.2082043343653;0;2584;2021-04-01
2021-05;;;433.30102669404516;3044.5523613963037;0;2435;2021-05-01
2021-06;;;370.9722792607803;2600.3439425051333;0;2922;2021-06-01
2021-07;;;363.9064970780337;2558.805087658989;0;2909;2021-07-01
2021-08;;;377.35753424657537;2644.0236301369864;0;2920;2021-08-01
2021-09;;;381.88794992175275;2673.5890453834118;0;3195;2021-09-01
2021-10;;;362.948270489249;2542.1134309753816;0;3209;2021-10-01
2021-11;;;381.52285714285716;2685.598095238095;0;3150;2021-11-01
2021-12;;;333.46560319042874;2333.0897308075773;0;3009;2021-12-01
2022-01;5252.5;37118.5;339.92316926770707;2386.953181272509;4;3332;2022-01-01
2022-02;;;355.5862403100775;2484.4651162790697;0;3096;2022-02-01
2022-03;;;335.3084975369458;2338.839285714286;0;3248;2022-03-01
2022-04;;;351.18316001341833;2449.1382086548138;0;2981;2022-04-01
2022-05;;;354.06162373655036;2473.1431366155853;0;3067;2022-05-01
2022-06;;;361.62203389830506;2537.8;0;2950;2022-06-01
2022-07;;;329.3804725503822;2285.419041000695;0;2878;2022-07-01
2022-08;;;332.449325384374;2323.3118920614997;0;3187;2022-08-01
2022-09;;;348.34898407468427;2420.866556836903;0;3642;2022-09-01
2022-10;;;345.78998073217724;2401.9738508120013;0;3633;2022-10-01
2022-11;;;351.18215223097116;2422.248031496063;0;3810;2022-11-01
2022-12;;;334.1170468187275;2321.3958583433373;0;3332;2022-12-01
2023-01;;;336.5131388969102;2337.7600346520358;0;3463;2023-01-01
2023-02;;;311.8326055312955;2187.228529839884;0;2061;2023-02-01
2023-03;;;313.09658040665437;2212.621996303142;0;2164;2023-03-01
2023-04;;;335.4230583695128;2350.3188615533045;0;2073;2023-04-01
2023-05;;;307.1046351537403;2157.365764111978;0;2179;2023-05-01
2023-06;;;312.57641119779714;2205.1877007801745;0;2179;2023-06-01
2023-07;;;345.218330134357;2424.9971209213054;0;2084;2023-07-01
2023-08;;;328.5949975949976;2305.7383357383355;0;2079;2023-08-01
2023-09;;;349.45366972477063;2465.140366972477;0;2180;2023-09-01
2023-10;;;326.35143139190524;2297.2349457058244;0;2026;2023-10-01
2023-11;;;353.96088264794383;2493.619358074223;0;1994;2023-11-01
2023-12;450.0;3488.0;357.625332623736;2520.0308674827033;3;1879;2023-12-01
2024-01;;;375.64359698681733;2642.741525423729;0;2124;2024-01-01
2024-02;;;435.7067039106145;3057.862569832402;0;1790;2024-02-01
2024-03;;;402.1020527859238;2824.792375366569;0;1705;2024-03-01
2024-04;47.8;346.0;398.8091286307054;2810.263781861292;5;1687;2024-04-01
2024-05;44.6;337.4;403.74892307692306;2846.878153846154;10;1625;2024-05-01
2024-06;;;397.65090909090907;2804.4721212121212;0;1650;2024-06-01
2024-07;;;374.043771043771;2625.6672278338947;0;1782;2024-07-01
2024-08;;;361.0171044593769;2537.82956627978;0;1637;2024-08-01
2024-09;;;365.63766456783054;2560.7458500286207;0;1747;2024-09-01
2024-10;75.0;545.0;366.3034877667881;2574.070796460177;1;1921;2024-10-01
2024-11;;;361.87624750499003;2547.9001996007983;0;2004;2024-11-01
2024-12;;;376.5564692982456;2654.402412280702;0;1824;2024-12-01
2025-01;35.0;255.0;;;1;0;2025-01-01
2025-02;46.2;356.9;;;10;0;2025-02-01
2025-03;;;;;0;0;2025-03-01
2025-04;;;;;0;0;2025-04-01
2025-05;;;;;0;0;2025-05-01
2025-06;;;;;0;0;2025-06-01
2025-07;;;;;0;0;2025-07-01
2025-08;;;;;0;0;2025-08-01
2025-09;;;;;0;0;2025-09-01
2025-10;;;;;0;0;2025-10-01
2025-11;;;;;0;0;2025-11-01
2025-12;;;;;0;0;2025-12-01
